Customer_ID,First_Name,Last_Name,Gender,Age,Account_Type,Balance,Loan_Amount,Loan_Status,Credit_Score,Region,Marital_Status,Employment_Status,Number_of_Accounts,Date_Joined
CUST00942,David,Miller,Male,34,Savings,49004.21,0.0,Approved,603,East,Single,Employed,4,2022-08-09
CUST00943,David,Miller,Female,48,Savings,1747.29,0.0,Rejected,512,North,Married,Unemployed,7,2022-08-17
CUST00944,John,Williams,Male,39,Current,32243.42,26589.0,Approved,743,Central,Divorced,Employed,2,2022-08-26
CUST00945,Laura,Smith,Male,36,Savings,73290.18,26589.0,Approved,365,North,Married,Employed,7,2022-09-04
CUST00946,Robert,Garcia,Non-Binary,53,Savings,87389.97,0.0,Rejected,776,West,Single,Self-Employed,2,2022-09-13
CUST00947,John,Hernandez,Female,67,Fixed Deposit,8149.51,0.0,Approved,510,Central,Married,Unemployed,8,2022-09-21
CUST00948,Laura,Williams,Male,57,Fixed Deposit,89988.76,26589.0,Pending,804,North,Married,Employed,2,2022-09-30
CUST00949,Jane,Davis,Male,28,Current,73002.01,26589.0,Approved,419,West,Divorced,Unemployed,2,2022-10-09
CUST00950,Michael,Davis,Female,61,Savings,49684.09,0.0,Pending,449,Central,Single,Employed,9,2022-10-18
CUST00951,Robert,Brown,Female,78,Salary,83258.74,26589.0,Approved,664,West,Married,Self-Employed,1,2022-10-27
CUST00952,Chris,Brown,Female,42,Salary,94082.91,0.0,Approved,643,North,Single,Employed,1,2022-11-04
CUST00953,Sarah,Jones,Non-Binary,48,Current,40707.36,26589.0,Approved,429,North,Widowed,Employed,2,2022-11-13
CUST00954,Anna,Johnson,Male,21,Salary,86978.74,26589.0,Approved,506,East,Married,Employed,1,2022-11-22
CUST00955,Emily,Smith,Female,31,Fixed Deposit,60414.73,26589.0,Rejected,753,West,Married,Employed,3,2022-12-01
CUST00956,Emily,Williams,Male,43,Savings,40444.36,0.0,Approved,355,North,Single,Self-Employed,1,2022-12-09
CUST00957,David,Martinez,Female,26,Fixed Deposit,78328.62,0.0,Pending,343,South,Married,Self-Employed,6,2022-12-18
CUST00958,Chris,Hernandez,Female,38,Fixed Deposit,42295.66,0.0,Approved,738,West,Single,Employed,9,2022-12-27
CUST00959,Chris,Miller,Male,77,Salary,1477.38,26589.0,Approved,389,Central,Single,Employed,1,2023-01-05
CUST00960,Anna,Miller,Female,73,Current,66026.85,0.0,Pending,424,South,Married,Unemployed,6,2023-01-14
CUST00961,Michael,Miller,Male,61,Fixed Deposit,46267.3,26589.0,Approved,764,East,Married,Retired,4,2023-01-22
CUST00962,John,Martinez,Female,28,Current,95988.43,26589.0,Pending,687,North,Single,Unemployed,1,2023-01-31
CUST00963,Robert,Williams,Female,19,Salary,82054.19,0.0,Approved,406,West,Divorced,Employed,1,2023-02-09
CUST00964,Sarah,Jones,Female,50,Salary,66435.43,26589.0,Approved,534,East,Single,Employed,3,2023-02-18
CUST00965,Laura,Garcia,Female,63,Savings,93867.66,26589.0,Approved,664,East,Married,Retired,5,2023-02-26
CUST00966,Michael,Jones,Male,49,Savings,26824.92,26589.0,Approved,525,South,Married,Unemployed,4,2023-03-07
CUST00967,Anna,Jones,Male,22,Fixed Deposit,99996.73,0.0,Approved,301,South,Divorced,Unemployed,3,2023-03-16
CUST00968,Emily,Brown,Female,46,Savings,57599.89,26589.0,Pending,683,South,Single,Employed,5,2023-03-25
CUST00969,Laura,Miller,Non-Binary,70,Savings,71255.72,26589.0,Rejected,620,West,Single,Employed,2,2023-04-03
CUST00970,Anna,Miller,Male,25,Savings,68926.86,26589.0,Pending,465,North,Single,Retired,1,2023-04-11
CUST00971,Emily,Williams,Non-Binary,73,Savings,93231.72,26589.0,Pending,508,Central,Single,Employed,2,2023-04-20
CUST00972,Jane,Smith,Female,52,Current,37728.29,0.0,Approved,601,Central,Married,Self-Employed,5,2023-04-29
CUST00973,Jane,Smith,Female,46,Savings,44209.48,0.0,Approved,596,East,Divorced,Employed,9,2023-05-08
CUST00974,Sarah,Garcia,Male,58,Savings,61168.66,26589.0,Approved,639,South,Single,Unemployed,5,2023-05-16
CUST00975,Laura,Garcia,Male,22,Savings,88509.4,26589.0,Approved,659,East,Married,Employed,4,2023-05-25
CUST00976,John,Martinez,Male,41,Fixed Deposit,72252.08,26589.0,Rejected,476,North,Married,Employed,1,2023-06-03
CUST00977,Robert,Smith,Female,28,Savings,60885.17,0.0,Approved,801,Central,Married,Unemployed,6,2023-06-12
CUST00978,David,Smith,Female,73,Savings,19138.07,26589.0,Pending,634,North,Single,Self-Employed,4,2023-06-20
CUST00979,Robert,Davis,Male,26,Savings,35027.49,26589.0,Approved,762,North,Divorced,Retired,2,2023-06-29
CUST00980,Emily,Williams,Female,41,Savings,58252.94,26589.0,Pending,493,South,Single,Employed,5,2023-07-08
CUST00981,Michael,Hernandez,Non-Binary,76,Savings,60066.1,0.0,Approved,431,North,Married,Unemployed,4,2023-07-17
CUST00982,David,Garcia,Female,78,Savings,48878.36,26589.0,Rejected,632,West,Single,Self-Employed,6,2023-07-26
CUST00983,Chris,Johnson,Female,40,Current,12230.91,26589.0,Pending,517,South,Married,Self-Employed,1,2023-08-03
CUST00984,Sarah,Smith,Male,55,Salary,28005.77,0.0,Approved,791,South,Single,Self-Employed,4,2023-08-12
CUST00985,Laura,Hernandez,Male,77,Current,93066.71,0.0,Rejected,449,South,Single,Unemployed,3,2023-08-21
CUST00986,Jane,Miller,Male,44,Current,14000.69,0.0,Rejected,653,North,Single,Unemployed,7,2023-08-30
CUST00987,Robert,Williams,Male,46,Savings,17808.5,0.0,Pending,393,Central,Married,Employed,8,2023-09-07
CUST00988,Chris,Miller,Male,41,Savings,86960.74,0.0,Approved,668,North,Married,Employed,5,2023-09-16
CUST00989,Chris,Smith,Female,70,Savings,67354.04,26589.0,Pending,549,North,Single,Employed,4,2023-09-25
CUST00990,Anna,Garcia,Non-Binary,25,Savings,15273.34,0.0,Pending,679,West,Single,Self-Employed,8,2023-10-04
CUST00991,John,Miller,Non-Binary,33,Savings,67945.49,26589.0,Rejected,497,West,Single,Self-Employed,5,2023-10-13
CUST00992,Anna,Garcia,Female,65,Savings,97613.07,0.0,Approved,585,Central,Married,Employed,6,2023-10-21
CUST00993,Robert,Miller,Male,72,Savings,32464.54,26589.0,Pending,348,East,Single,Unemployed,7,2023-10-30
CUST00994,Robert,Miller,Male,33,Current,68806.93,26589.0,Pending,792,North,Married,Employed,3,2023-11-08
CUST00995,Jane,Smith,Female,76,Savings,33945.27,26589.0,Approved,718,Central,Widowed,Self-Employed,8,2023-11-17
CUST00996,Emily,Martinez,Female,70,Current,93578.18,26589.0,Approved,647,East,Single,Employed,3,2023-11-25
CUST00997,Michael,Jones,Female,65,Salary,73984.33,0.0,Pending,757,South,Married,Unemployed,2,2023-12-04
CUST00998,Laura,Miller,Male,60,Savings,88996.39,0.0,Approved,466,South,Single,Unemployed,1,2023-12-13
CUST00999,Emily,Garcia,Female,70,Savings,21272.47,0.0,Pending,395,East,Single,Unemployed,2,2023-12-22
CUST01000,Chris,Garcia,Female,69,Fixed Deposit,53492.85,0.0,Pending,491,Central,Single,Employed,4,2023-12-31
